文章日期,文章标题,文章链接,评论昵称,评论内容,评论点赞数,留言回复,留言时间,国家,省份
2022-05-08,2022年《译林》杂志第三期,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=2&sn=bb28f9d4c8766e9378065f043acb0bbe&chksm=bd7d843d8a0a0d2b0b7539efec795d41ab24c9142a3b7c6c504f22957aa9c49be25819e7d888&scene=27#wechat_redirect,郑洁,今年订阅了译林，感觉很好[愉快],4,,2022-05-08 09:14:18,中国,安徽
2022-05-08,2022年《译林》杂志第三期,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=2&sn=bb28f9d4c8766e9378065f043acb0bbe&chksm=bd7d843d8a0a0d2b0b7539efec795d41ab24c9142a3b7c6c504f22957aa9c49be25819e7d888&scene=27#wechat_redirect,Cinder瑞娜,我初中接触的译林杂志，它彻底点燃了我的文学阅读热情。,4,,2022-05-08 08:21:59,中国,陕西
2022-05-08,2022年《译林》杂志第三期,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=2&sn=bb28f9d4c8766e9378065f043acb0bbe&chksm=bd7d843d8a0a0d2b0b7539efec795d41ab24c9142a3b7c6c504f22957aa9c49be25819e7d888&scene=27#wechat_redirect,今年二十明年十八,译林的老粉[呲牙],3,,2022-05-08 13:08:23,中国,重庆
2022-05-08,牙齿百科全书，如何保持一口好牙的终极指南,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=3&sn=4d7ba2a9d295a23478185a4ed548b032&chksm=bd7d843d8a0a0d2bdcf5927934609b9c1b14194953d45c5cfddd5b325b87e2eff84bffb99391&scene=27#wechat_redirect,木木,"当下信息越来越多，越来越驳杂、空泛，多是吸人眼球却没有内容的“网红”、“头条”信息，优质的信息很容易被挤压到角落里找不到。
很喜欢这类能讲明白一个小领域的书。感谢连叔，又推荐了一本好书，谢谢。",0,,2022-05-09 10:58:35,中国,广东
2022-05-08,3秒即溶，一口精神，超高性价比的云南黑咖啡,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=6&sn=0b78281ceb494ccd091e25c5a8f37dca&chksm=bd7d843d8a0a0d2be2b5fb11cb864b7d9b892e06c2d1a5b14ad710739594353e3bb8c0c9838f&scene=27#wechat_redirect,包菜头,菜头叔的咖啡是真的好,1,,2022-05-08 10:22:16,中国,广东
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,W0,"连叔，给您写过很多次信，想要邮件发给您，可每次写出来都很乱，整理不出来。我是一个40+的中年人了，我一直处于别人30岁能做到的事或心智的成熟，我要40岁才能做到或才能懂得。曾经是学渣一枚，一直自卑到现在，也经常告诉女儿，学习不好带给我的心里阴影，在我应该学习的时候不学习，现在花多大的代价都补不回来了。靠着连叔的文字力量，才信了自己还能看书（看得很慢，有时还需要朗读才能看见去）。

时常在想，要是在读书的时候就能知道连叔，人生真的会不一样。连叔，给不了您大红包我真的难过，这两年我一直在谷底，不知什么时候才能走上了，但因为是连叔的读者，我没放弃……",155,人生很久，多活十年就是了。加油。,2022-05-08 08:29:41,中国,贵州
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,谭谭,我也是养父母养大的孩子，从小在养父母或哥嫂宠爱和别人的指指点点下没心没肺的长大。懂事后自己开始变得自卑又好强，自卑是自己觉得亏欠和不敢把自己真正的想法说出来，好强是想证明自己不比别人家的孩子差。这就样我的原生态家庭让我抗压能力很强、勤快、能干，当然好强是不建议你去借鉴。年轻的朋友你现在才18岁，是好好学习知识的年纪。养父母能养你在身边自然对你是有感情的，要学会感恩。,380,,2022-05-08 08:02:19,中国,广西
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,王佼,第一次过母亲节，祝自己快乐！养育宝宝是个任重道远的事，给自己和队友加油！,269,,2022-05-08 07:53:18,中国,上海
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,满满,感谢连叔！我的孩子也是单亲家庭长大的，我一直担心会不会对他有影响，但是看到连叔说：你的原生家庭没问题，你和谁长大，谁就是你的原生家庭，带大你的爷爷奶奶给你“太多的爱”，倾听你的心里话，这样的原生家庭是幸福的。我也就踏实了，我跟我的父母给孩子都是100%的爱。加油！少年！,229,,2022-05-08 08:00:48,中国,广东
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,万万，想不到啊,我现在越来越觉得为什么有点啥问题都说是原生家庭，电视剧里面也不是单亲就是家庭不美满，我以前也在母亲面前指责过说她给我的环境和教育让我没有更优秀，现在想来惭愧不已，通过看连叔这几年，我是从心里内在疗愈，从自己找原因，然后改变自己，我现在真的每天都在和大家一起成长，感恩大于埋怨和责备了，在此祝我的母亲和天下伟大母亲节日快乐[玫瑰],223,,2022-05-08 07:49:59,中国,河北
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,唐风余韵,我是老师，遇到过不少原生家庭不好的孩子，我曾跟他（她）说：“从原生家庭里的确可以找到问题的根源，但是找到根源后要努力改变自己、提升自己，而不是躺在原生家庭的泥淖里消沉。孔子生在单亲家庭，孟子生在单亲家庭，欧阳修生在单亲家庭，范仲淹父死母嫁、狄更斯自己就是《大卫·科波菲尔》的原型、奥巴马也没有完整的原生家庭……我自己也六岁丧父，母亲改嫁，在外婆家寄住很多年。但通过自己的努力，摆脱生活和心理的困窘，上大学、找工作，努力生长，现在事业小成，有房有车，家庭幸福，孩子懂事……很多原生家庭不好的人，都扎根土地，心向阳光，努力生长，长成参天大树的模样。孩子，希望你也能活成幸福的、快乐的、自己想要的模样！”（送给自己一个高三学生的话语，在这里送给这个孩子共勉）,190,,2022-05-08 10:19:51,中国,安徽
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,喜欢跳绳,嗨，少年，令人羡慕的十八岁生日快乐🎁🎉🎂，祝福你！[玫瑰][玫瑰][玫瑰],182,,2022-05-08 07:51:57,中国,广东
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,🌴,"哇塞！这也太幸运了吧！！！今天也是我的18岁生日诶！！！！简直就是上天给我的礼物！！！！！！！
我觉得，你能承认他们对你不错，而且他们一直供到你读书到现在很了不起了，对非亲生孩子这样。我爹妈在我大学以后还经常来教育我嘞，如果你还没有完成之前的教育阶段他们会更急的。
我小时候也嫌我原生家庭不好，当时觉得让我，，完了，想不起来我当时了，哈，当时还挺激愤的呢。其实他们都对我很好。家庭多多少少会给孩子带来一些负面影响，该去可怜被原生家庭桎梏的人，但更该敬佩那些努力去冲破原生家庭的屏障，甚至转变他们的人。
你可以试试对他们说感谢呀，这个东西必须要表达出来他们才感受得到，也会觉得付出有了回报，养一个小孩儿十多年都没有什么收益，最多逗逗他们开心给他们提供情绪价值，要等好久好久也许才会有其他方面的回馈。我现在就在努力尝试去表达我的心意，我昨晚提前给他们打电话聊了一会儿，一起过的零点。真的真的他们很开心很开心的，我好动容，因为只是一件很小的应该做的事情。除了自己的家人以外，我也有很多很多人需要去感谢，有的说出口有的自己心里明白就够了，我们能长到18岁，整整18年呀，太不容易了，那么多人塑造过我，我能成为现在这个样子，我真的很感谢每一个人

今天是母亲节，祝妈妈们节日快乐呀！我自己也是女性，深深觉得当妈妈真的是牺牲太多的伟业，希望天下妈妈都有一个能理解自己的家庭环境呀

也祝你18岁生日快乐！！祝我们两嘎嘎嘎



",175,生日快乐🎁,2022-05-08 09:04:37,中国,重庆
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,胡小布的面儿,"训练自己接受人生“ 必然会有误解”“必然会有不喜欢”，这些情况出现时不舒服，可不舒服就是强大的代价--叔总是对孩子循循善诱劝导，这也是对我，一个成年人的启示。
说到早睡早起，很巧，上初中的女儿从前天开始决定，晚上九点半前就睡，做不完的作业早晨五点半再起来做，说焦虑减少很多，人也舒适多了，特别开心。
又很巧，看到这篇文章的今天，是儿子5岁生日。
还很巧，今天也是母亲节，感恩生命中出现的两个治愈系小天使，感恩我的父母、公婆、爱人，让我在被爱中学会如何爱人。
感恩叔的文字让我变得越来越有责任感，内心越来越有原则，而人却越来越好相处。
作为孩子的“原生家庭”，我更要不断努力成长。",118,,2022-05-08 07:56:54,中国,福建
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,敏玲,"以后要早睡早起，作息规律，宁愿早起做作业，也不要熬夜做作业。这是想做就可以做成的小事，却有多重好效果：一是健康；二是培养自律能力；三是让父母发现你长大了，沟通时更平等；四是很多同龄人做不到，你能，特立独行；五是更不怕烦恼，人生很多烦恼，一觉醒来，就变小了，变没了。
谢谢连叔，一个成年人也要提醒自己。",117,,2022-05-08 07:55:33,中国,广东
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,木棉花开的春天,我生下来也是跟姥姥姥爷舅舅妗子表哥表嫂等一大家子长大的，小时候他们都给我无限的宠爱，但后来我有段时间还是特别羡慕那种正常家庭的同龄伙伴，有时也自卑，直到后来上班了，再后来知道了更多的事情后，我越来发现，姥姥家的每一个人，原来才都是滋养小小的我的爱的源泉啊！我现在跟他们每一个人，都好亲好亲好亲啊！正如今天连叔说的，跟谁一起，谁就是原生家庭！深深的去爱那些从小给你营养的亲人们吧，你会觉得好幸福！,108,,2022-05-08 08:29:24,中国,海南
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,明明,奔五了，还在寻找自己的路上,94,,2022-05-08 07:51:44,中国,广东
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,Hiroki.,这篇文章对于即将18岁的我也有很大的帮助，给这位少年的生日祝福我就厚脸皮地不请自拿了[呲牙]，感谢连叔的启发与开导[合十],91,,2022-05-08 07:48:09,中国,辽宁
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,博小远,亲爱的孩子，生日快乐！原生家庭不是问题，等你有了自己的认知，你会发现你完全可以目的论，你想要幸福，就朝着幸福迈进，你会发现自己曾有懂你的爷爷奶奶，现有照顾你生活的养父母；想要足够优秀，就成绩和心理都努力成长，你会发现你拥有优良的教育环境，还有努力自律的你自己，感恩自己拥有的！,77,,2022-05-08 08:01:28,中国,河南
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,丫丫雪,"我也是养父母养大的孩子，从很小我就知道自己不是父母亲生的孩子。可养父母给了我独一无二的爱，成年后我和亲生父母也相认了，有了六个姐姐。两边都是很幸福的家庭。养父母因为有我，成为了村子上最幸福的人。邻居们都说“一个抱来的孩子，比他叔叔大爷家有几个儿子的都孝顺”养父母虽然很少表扬我（怕我骄傲），但我知道他们以我为傲，虽然我有许多不足，自卑又好强，安全感略有不足，可我明白，养父母给了我他们的所有爱。
亲生父母那边我也很谅解，那个时代，他们的辛苦，我也为他们骄傲。在村子上，他们是唯一一家六个女儿都用念书过上了幸福的生活，是村子上的学霸家庭。加上我，我们是令人羡慕的七仙女。
原生家庭有影响，但爱会促使我们成长。其实很多时候，苦难或是幸福，都可以成为成长的动力和幸福的源泉。",76,,2022-05-08 09:57:14,中国,安徽
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,Amy 全喜,我是一个奔三的大龄女青年，一直没有迈入婚姻的勇气，但是却确实想要亲身扶养教育一个孩子长大，自己是教育从事者，真的希望用爱，用理解，用鼓励，慢慢陪伴一个生命成长。所以我想过要领养一个孩子，但是看到题主有了迷茫的事情就会联想到自己不是亲生的，我想领养孩子的心有点动摇了。毕竟亲生的孩子可能再叛逆，也不会生分到哪里去，不是亲生的，可能有一点过错，就会被孩子无限联想。,22,领养难度很大的。你还是亲自生一个更可行。,2022-05-08 09:32:21,中国,北京
2022-05-08,写给少年的18岁生日,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651783203&idx=1&sn=30a3765477471dce529d0cc7fc47d1b0&chksm=bd7d843d8a0a0d2ba83db229f8656fe28dd06905b971f523d2e30bef188dbbaeecd7db648595&scene=27#wechat_redirect,花雕🐾,你的原生家庭没有问题。现阶段的烦恼是年龄特有的，大家都差不多，但能战胜就会成长。所以加油哦少年。,69,,2022-05-08 07:51:41,中国,四川
